estrategia,modelo,escenario,task_id,expected_day,expected_hour,day_match,hour_match,sensor_match,priority_match,fuga_razonamiento
zero_shot,llama3_1_8b,3,TASK_GEN_010,in three days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,3,TASK_GEN_011,tomorrow,afternoon,True,True,False,False,False
zero_shot,llama3_1_8b,3,TASK_GEN_012,in three days,evening,True,True,True,True,False
zero_shot,llama3_1_8b,3,TASK_GEN_013,in four days,overnight,False,True,True,False,False
zero_shot,llama3_1_8b,3,TASK_GEN_014,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,3,TASK_GEN_015,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_001,in four days,morning,True,True,True,False,False
zero_shot,llama3_1_8b,30,TASK_GEN_002,tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_003,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_004,in three days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_005,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_006,tomorrow,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_007,the day after tomorrow,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_008,tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_009,in three days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_010,in three days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_011,tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_012,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_013,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_014,the day after tomorrow,overnight,True,True,False,True,False
zero_shot,llama3_1_8b,30,TASK_GEN_015,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_001,the day after tomorrow,morning,True,True,True,False,False
zero_shot,llama3_1_8b,31,TASK_GEN_002,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_003,today,evening,True,True,False,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_004,in three days,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_005,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_006,in four days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_007,in three days,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_008,tomorrow,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_009,in four days,overnight,True,True,True,False,False
zero_shot,llama3_1_8b,31,TASK_GEN_010,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_011,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_012,in three days,afternoon,False,True,True,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_013,today,overnight,True,True,False,True,False
zero_shot,llama3_1_8b,31,TASK_GEN_014,in three days,evening,True,True,True,False,False
zero_shot,llama3_1_8b,31,TASK_GEN_015,today,overnight,True,True,True,False,False
zero_shot,llama3_1_8b,32,TASK_GEN_001,in three days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_002,today,evening,True,True,False,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_003,the day after tomorrow,afternoon,True,True,True,False,False
zero_shot,llama3_1_8b,32,TASK_GEN_004,in three days,evening,True,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_005,in three days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_006,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_007,in three days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_008,tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_009,tomorrow,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_010,in four days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_011,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_012,in four days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_013,tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_014,in three days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,32,TASK_GEN_015,tomorrow,morning,True,True,True,False,False
zero_shot,llama3_1_8b,33,TASK_GEN_001,in three days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_002,tomorrow,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_003,the day after tomorrow,afternoon,True,True,False,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_004,tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_005,in three days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_006,in three days,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_007,tomorrow,overnight,True,True,False,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_008,the day after tomorrow,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_009,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_010,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_011,the day after tomorrow,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_012,in three days,evening,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_013,in three days,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,33,TASK_GEN_014,tomorrow,evening,True,True,True,False,False
zero_shot,llama3_1_8b,33,TASK_GEN_015,today,evening,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_001,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_002,in four days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_003,tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_004,today,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_005,tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_006,in four days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_007,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_008,in three days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_009,in four days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_010,in three days,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_011,today,evening,True,True,False,False,False
zero_shot,llama3_1_8b,34,TASK_GEN_012,in three days,overnight,False,True,True,False,False
zero_shot,llama3_1_8b,34,TASK_GEN_013,today,evening,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_014,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,34,TASK_GEN_015,today,afternoon,True,True,False,False,False
zero_shot,llama3_1_8b,4,TASK_GEN_001,in three days,evening,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_002,in three days,morning,True,True,False,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_003,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_004,in four days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_005,the day after tomorrow,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_006,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_007,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_008,in three days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_009,in three days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_010,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_011,in three days,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_012,in three days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_013,tomorrow,overnight,True,True,True,False,False
zero_shot,llama3_1_8b,4,TASK_GEN_014,in three days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,4,TASK_GEN_015,tomorrow,morning,True,True,True,False,False
zero_shot,llama3_1_8b,5,TASK_GEN_001,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_002,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_003,in four days,overnight,False,True,True,False,False
zero_shot,llama3_1_8b,5,TASK_GEN_004,tomorrow,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_005,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_006,in four days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_007,tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_008,the day after tomorrow,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_009,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_010,today,evening,True,True,False,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_011,tomorrow,morning,True,True,False,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_012,tomorrow,overnight,True,True,False,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_013,tomorrow,afternoon,True,True,False,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_014,tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,5,TASK_GEN_015,tomorrow,overnight,True,True,True,False,False
zero_shot,llama3_1_8b,6,TASK_GEN_001,in three days,mid-day,True,True,True,False,False
zero_shot,llama3_1_8b,6,TASK_GEN_002,today,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_003,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_004,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_005,in three days,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_006,tomorrow,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_007,in four days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_008,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_009,tomorrow,evening,True,True,False,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_010,tomorrow,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_011,in four days,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_012,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_013,today,evening,True,True,True,False,False
zero_shot,llama3_1_8b,6,TASK_GEN_014,tomorrow,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,6,TASK_GEN_015,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_001,in three days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_002,the day after tomorrow,overnight,True,True,True,False,False
zero_shot,llama3_1_8b,7,TASK_GEN_003,tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_004,in three days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_005,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_006,in three days,evening,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_007,the day after tomorrow,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_008,in three days,evening,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_009,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_010,in three days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_011,the day after tomorrow,mid-day,True,True,True,False,False
zero_shot,llama3_1_8b,7,TASK_GEN_012,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_013,tomorrow,morning,True,True,True,False,False
zero_shot,llama3_1_8b,7,TASK_GEN_014,tomorrow,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,7,TASK_GEN_015,in three days,evening,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_001,in three days,evening,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_002,the day after tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_003,tomorrow,evening,True,True,True,False,False
zero_shot,llama3_1_8b,8,TASK_GEN_004,in three days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_005,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_006,the day after tomorrow,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_007,today,evening,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_008,in four days,overnight,True,True,True,False,False
zero_shot,llama3_1_8b,8,TASK_GEN_009,in four days,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_010,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_011,in four days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_012,in three days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_013,in four days,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_014,tomorrow,afternoon,True,True,False,True,False
zero_shot,llama3_1_8b,8,TASK_GEN_015,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_001,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_002,in four days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_003,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_004,the day after tomorrow,afternoon,True,True,True,False,False
zero_shot,llama3_1_8b,9,TASK_GEN_005,in four days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_006,tomorrow,evening,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_007,the day after tomorrow,afternoon,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_008,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_009,in three days,mid-day,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_010,the day after tomorrow,morning,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_011,in three days,overnight,False,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_012,tomorrow,overnight,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_013,in four days,overnight,True,True,True,False,False
zero_shot,llama3_1_8b,9,TASK_GEN_014,in three days,morning,True,True,True,True,False
zero_shot,llama3_1_8b,9,TASK_GEN_015,tomorrow,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_001,tomorrow,overnight,False,False,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_002,tomorrow,evening,True,True,True,False,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_003,the day after tomorrow,mid-day,False,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_004,the day after tomorrow,overnight,False,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_005,tomorrow,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_006,the day after tomorrow,morning,True,True,False,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_007,today,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_008,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_009,in three days,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_010,in three days,afternoon,False,True,False,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_011,tomorrow,afternoon,True,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_012,in three days,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_013,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_014,tomorrow,mid-day,True,False,True,True,False
zero_shot,phi3_5_3_8b,1,TASK_GEN_015,tomorrow,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_001,in four days,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_002,in three days,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_003,tomorrow,afternoon,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_004,the day after tomorrow,mid-day,False,False,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_005,the day after tomorrow,morning,False,True,False,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_006,in three days,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_007,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_008,in four days,overnight,False,False,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_009,the day after tomorrow,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_010,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_011,tomorrow,mid-day,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_012,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_013,in four days,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_014,tomorrow,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,10,TASK_GEN_015,tomorrow,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_001,tomorrow,overnight,True,False,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_002,the day after tomorrow,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_003,in three days,overnight,False,True,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_004,in three days,overnight,False,False,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_005,tomorrow,evening,True,True,True,False,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_006,today,overnight,True,True,False,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_007,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_008,tomorrow,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_009,in three days,evening,False,True,True,False,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_010,in four days,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_011,in three days,overnight,False,True,False,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_012,tomorrow,overnight,True,False,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_013,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_014,in three days,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,11,TASK_GEN_015,tomorrow,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_001,tomorrow,overnight,True,False,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_002,the day after tomorrow,evening,False,True,True,False,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_003,the day after tomorrow,afternoon,False,True,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_004,tomorrow,mid-day,True,True,False,False,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_005,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_006,today,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_007,in three days,evening,False,True,True,False,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_008,tomorrow,overnight,True,False,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_009,today,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_010,the day after tomorrow,morning,False,False,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_011,in four days,overnight,False,False,True,False,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_012,tomorrow,mid-day,True,True,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_013,in three days,mid-day,True,False,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_014,the day after tomorrow,afternoon,False,True,True,True,False
zero_shot,phi3_5_3_8b,12,TASK_GEN_015,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_001,in three days,overnight,False,False,True,False,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_002,in four days,morning,False,True,False,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_003,tomorrow,afternoon,True,False,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_004,in three days,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_005,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_006,in three days,mid-day,False,True,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_007,tomorrow,afternoon,True,True,False,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_008,the day after tomorrow,mid-day,False,False,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_009,tomorrow,evening,True,True,True,False,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_010,in three days,morning,False,True,False,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_011,today,afternoon,True,True,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_012,in four days,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_013,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_014,in three days,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,13,TASK_GEN_015,in four days,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_001,the day after tomorrow,afternoon,False,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_002,tomorrow,afternoon,True,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_003,the day after tomorrow,evening,True,False,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_004,in three days,mid-day,False,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_005,in four days,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_006,the day after tomorrow,afternoon,False,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_007,in four days,overnight,False,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_008,tomorrow,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_009,the day after tomorrow,afternoon,False,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_010,tomorrow,overnight,True,True,True,False,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_011,tomorrow,overnight,True,False,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_012,the day after tomorrow,afternoon,False,False,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_013,in three days,mid-day,False,False,True,False,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_014,in four days,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,14,TASK_GEN_015,in four days,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_001,the day after tomorrow,afternoon,False,True,False,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_002,the day after tomorrow,afternoon,False,True,False,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_003,the day after tomorrow,mid-day,False,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_004,tomorrow,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_005,the day after tomorrow,overnight,False,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_006,the day after tomorrow,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_007,in three days,evening,False,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_008,in three days,morning,False,True,False,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_009,the day after tomorrow,evening,False,True,False,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_010,tomorrow,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_011,tomorrow,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_012,tomorrow,afternoon,True,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_013,the day after tomorrow,overnight,False,False,False,False,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_014,the day after tomorrow,overnight,False,True,True,True,False
zero_shot,phi3_5_3_8b,15,TASK_GEN_015,the day after tomorrow,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_001,in three days,evening,False,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_002,in three days,evening,False,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_003,tomorrow,afternoon,True,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_004,tomorrow,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_005,in three days,afternoon,False,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_006,in three days,overnight,False,False,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_007,in four days,morning,True,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_008,in four days,morning,False,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_009,the day after tomorrow,afternoon,False,True,False,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_010,today,evening,True,True,True,False,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_011,in three days,mid-day,True,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_012,today,overnight,True,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_013,in three days,overnight,False,False,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_014,today,evening,False,True,True,True,False
zero_shot,phi3_5_3_8b,16,TASK_GEN_015,tomorrow,evening,True,True,True,True,False
zero_shot,phi3_5_3_8b,17,TASK_GEN_001,in four days,overnight,False,True,True,True,False
zero_shot,phi3_5_3_8b,17,TASK_GEN_002,the day after tomorrow,evening,True,True,False,True,False
zero_shot,phi3_5_3_8b,17,TASK_GEN_003,tomorrow,overnight,True,True,True,True,False
